original_word	synonyms	score	time_elapsed
refinance	['cofinance', 'grubstake', 'advocate', 'aid', 'back', 'champion', 'endorse', 'patronize', 'sponsor', 'support', 'bankroll', 'capitalize', 'endow', 'finance', 'fund', 'stake', 'subsidize', 'underwrite', 'maintain', 'nourish', 'provide (for)', 'clear', 'defray', 'discharge', 'foot', 'liquidate', 'pay', 'pay off', 'pay up', 'quit', 'recompense', 'settle', 'spring (for)', 'stand', 'refund']	3.9881	0.27618932723999023
miniature	['atomic', 'bitsy', 'bitty', 'infinitesimal', 'itty-bitty', 'little bitty', 'microminiature', 'microscopic', 'minuscule', 'minute', 'teensy', 'teensy-weensy', 'teeny', 'teeny-weeny', 'tiny', 'wee', 'weeny']	4.0714500000000005	0.27059197425842285
bordeaux	['No synonyms found']	4.8333	0.28556013107299805
proprietary	['exclusive', 'single', 'sole', 'unshared', 'personal', 'private']	4.5714	0.2736372947692871
synopsis	['abstract', 'breviary', 'brief', 'capsule', 'conspectus', 'digest', 'encapsulation', 'epitome', 'inventory', 'outline', 'précis', 'recap', 'recapitulation', 'résumé', 'roundup', 'run-through', 'rundown', 'sum', 'sum-up', 'summa', 'summarization', 'summary', 'summing-up', 'wrap-up']	5.0	0.26370787620544434
grange	['estate', 'farm', 'farmstead', 'ranch']	4.6	0.2716050148010254
physiopathology	['No synonyms found']	5.1667	0.2835261821746826
rationale	['account', 'accounting', 'argument', 'case', 'explanation', 'reason']	3.8571	0.26351094245910645
fraternity	['association', 'board', 'brotherhood', 'chamber', 'club', 'college', 'congress', 'consortium', 'council', 'fellowship', 'guild', 'institute', 'institution', 'league', 'order', 'organization', 'society', 'sodality']	4.0	0.2654299736022949
accolade	['citation', 'commendation', 'dithyramb', 'encomium', 'eulogium', 'eulogy', 'homage', 'hymn', 'paean', 'panegyric', 'salutation', 'tribute']	4.3333	0.2772989273071289
tariff	['custom(s)', 'assessment', 'duty', 'imposition', 'impost', 'levy', 'tax', 'capitation', 'excise', 'hidden tax', 'income tax', 'poll tax', 'property tax', 'sales tax', 'single tax', 'sin tax', 'toll', 'tribute', 'value-added tax', 'withholding tax', 'direct tax', 'personal tax', 'supertax', 'surcharge', 'surtax', 'death tax', 'estate tax', 'inheritance tax', 'flat tax', 'proportional tax']	3.85715	0.26296305656433105
hasting	['No synonyms found']	4.1667	0.26335692405700684
impressum	['No synonyms found']	5.0	0.30271005630493164
fluctuation	['change', 'flux', 'inconstancy', 'oscillation']	4.1667	0.2640199661254883
thessalonian	['No synonyms found']	5.6	0.28125905990600586
archaeological	['No synonyms found']	4.4	0.2674558162689209
kyocera	['No synonyms found']	4.8	0.3057432174682617
preliminary	['beginning', 'introductory', 'precursory', 'prefatory', 'prelim', 'prelusive', 'preparative', 'preparatory', 'primary']	4.1667	0.2659947872161865
middlesex	['No synonyms found']	4.1667	0.28361988067626953
protocol	"['formality', 'rules', 'etiquette', 'form', 'manners', 'mores', 'proprieties', ""p's and q's"", 'amenity', 'civility', 'courtesy', 'decorum', 'politeness', 'custom', 'habit', 'habitude', 'pattern', 'practice', 'trick', 'wont', 'convention', 'fashion', 'mode', 'style', 'actions', 'address', 'bearing', 'behavior', 'comportment', 'conduct', 'demeanor', 'deportment', 'geste']"	4.0	0.2675759792327881
sundance	['No synonyms found']	4.2	0.29079771041870117
wlan	['No synonyms found']	4.0	0.28566813468933105
subsidiary	['accompaniment', 'additive', 'complement', 'supplement', 'accessory', 'accoutrement', 'adapter', 'add-on', 'adjunct', 'appendage', 'appliance', 'attachment', 'option']	3.89285	0.26578211784362793
ern	['No synonyms found']	4.2	0.29071879386901855
ecology	['No synonyms found']	3.8333	0.2647669315338135
modulation	['adjustment', 'regulation', 'tweak', 'amendment', 'correction', 'rectification', 'reform', 'changeover', 'conversion', 'deformation', 'distortion', 'metamorphosis', 'mutation', 'reconstruction', 'reconversion', 'transfiguration', 'transformation', 'fluctuation', 'oscillation', 'shift', 'displacement', 'replacement', 'substitution', 'redesign', 'redo', 'alteration', 'change', 'difference', 'modification', 'redoing', 'refashioning', 'reformation', 'remaking', 'remodeling', 'revamping', 'review', 'revise', 'revision', 'reworking', 'variation']	4.4	0.26437878608703613
peripheral	['accessorial', 'accessory', 'appurtenant', 'auxiliary', 'supplemental', 'supplementary']	4.39285	0.2644469738006592
applegate	['No synonyms found']	3.8571	0.2810518741607666
adler	['No synonyms found']	4.2	0.28676724433898926
bridgeport	['No synonyms found']	3.8333	0.26216816902160645
leukemia	['No synonyms found']	4.6667	0.28431272506713867
pablo	['No synonyms found']	4.4	0.2709159851074219
traumatic	['alarming', 'disturbing', 'perturbing', 'unsettling', 'awful', 'dire', 'dreadful', 'fearful', 'severe', 'terrible', 'crushing', 'excruciating', 'harrowing', 'horrible', 'horrifying', 'intolerable', 'overwhelming', 'shocking', 'sickening', 'unbearable', 'miserable', 'pitiful', 'sad', 'wretched', 'calamitous', 'disastrous', 'painful', 'raging', 'sharp', 'deplorable', 'distressful', 'distressing', 'grievous', 'heartbreaking', 'heartrending', 'lamentable', 'regrettable', 'tragic', 'unfortunate', 'unlucky', 'woeful']	4.8333	0.2754697799682617
mobility	['locomotion', 'motility', 'motivity', 'motion', 'move', 'movement', 'shift', 'shifting', 'stir', 'stirring', 'dislocation', 'migration', 'relocation', 'fiddling', 'fidgeting', 'squirm', 'squirming', 'twitching', 'wriggling', 'writhing', 'flailing', 'flapping', 'waving']	4.0	0.2652549743652344
hepatitis	['No synonyms found']	4.0	0.2864220142364502
substrate	['No synonyms found']	4.5	0.2702209949493408
moine	['No synonyms found']	4.8	0.2658078670501709
contingent	['delegacy', 'delegation']	4.1667	0.26984405517578125
incest	['No synonyms found']	4.1429	0.27007484436035156
tuscany	['No synonyms found']	4.4	0.284196138381958
dermatology	['No synonyms found']	4.5	0.2806568145751953
gonzale	['No synonyms found']	4.5	0.28458213806152344
dispersion	['disbandment', 'dispersal', 'dissipation', 'scattering']	3.8571	0.264005184173584
practitioner	['exponent', 'expounder', 'guru', 'high priest', 'interpreter']	3.9405	0.26542019844055176
johanne	['No synonyms found']	4.0	0.2832601070404053
sata	['No synonyms found']	5.4	0.3042728900909424
esteem	['account', 'admiration', 'appreciation', 'estimation', 'favor', 'regard', 'respect']	3.8571	0.26772594451904297
levitra	['No synonyms found']	5.6	0.2812988758087158
percussion	['No synonyms found']	4.7143	0.2858240604400635
redundant	['excess', 'extra', 'spare', 'supererogatory', 'superfluous', 'supernumerary', 'surplus']	3.8333	0.262988805770874
marietta	['No synonyms found']	4.4	0.2833991050720215
schwartz	['No synonyms found']	4.6	0.30666017532348633
arbitration	['No synonyms found']	4.1429	0.26451611518859863
imperial	['august', 'baronial', 'epic', 'gallant', 'glorious', 'grand', 'grandiose', 'heroic', 'Homeric', 'imposing', 'magnific', 'magnificent', 'majestic', 'massive', 'monumental', 'noble', 'proud', 'regal', 'royal', 'splendid', 'stately']	4.1667	0.2652139663696289
lynx	['clear-sighted', 'eagle-eyed', 'hawkeyed', 'sharp-eyed', 'sharp-sighted']	4.5	0.2656080722808838
ricoh	['No synonyms found']	4.0	0.28401684761047363
pornography	['No synonyms found']	4.3333	0.2666299343109131
congressional	['parliament']	3.8571	0.27234411239624023
placebo	['No synonyms found']	4.0	0.28722214698791504
chateau	['castle', 'estate', 'hacienda', 'hall', 'manor', 'manor house', 'manse', 'mansion', 'palace', 'villa']	4.6	0.261768102645874
danville	['No synonyms found']	4.2	0.2908809185028076
immunology	['No synonyms found']	4.4286	0.2814300060272217
ziff	['No synonyms found']	5.0	0.28629493713378906
disclosure	['divulgence', 'exposure', 'revelation']	3.91665	0.2625560760498047
competitiveness	['aggression', 'killer instinct', 'determination', 'diligence', 'drive', 'energy', 'enterprise', 'go', 'hustle', 'industry', 'initiative', 'motivation', 'push', 'opportunism', 'overambitiousness', 'pretentiousness', 'pushiness', 'ambition', 'ambitiousness', 'aspiration', 'go-getting', 'assertiveness', 'daring', 'spirit', 'ardor', 'avidity', 'eagerness', 'keenness', 'passion', 'avarice', 'greed', 'hunger']	3.8333	0.27365994453430176
differential	['discriminating', 'discriminational', 'discriminative', 'discriminatory']	4.1667	0.2644798755645752
enzyme	['No synonyms found']	4.0595	0.2850630283355713
ethnic	['ethnical', 'racial', 'tribal']	3.8333	0.28188109397888184
inception	['alpha', 'baseline', 'beginning', 'birth', 'commencement', 'dawn', 'day one', 'genesis', 'get-go', 'incipience', 'incipiency', 'kickoff', 'launch', 'morning', 'nascence', 'nascency', 'onset', 'outset', 'start', 'threshold']	4.6	0.2642221450805664
roulette	['No synonyms found']	3.8333	0.26442432403564453
discretionary	['elective', 'optional', 'voluntary']	3.8333	0.26236701011657715
stp	['No synonyms found']	5.4	0.3162577152252197
liposuction	['No synonyms found']	4.8	0.2856621742248535
mahogany	['No synonyms found']	4.6	0.2665531635284424
evanescence	['ephemerality', 'fleetingness', 'fugitiveness', 'impermanence', 'impermanency', 'momentariness', 'temporariness', 'transience', 'transiency', 'transitoriness']	4.4286	0.27372097969055176
pursuant	['No synonyms found']	4.3333	0.26437926292419434
influenza	['No synonyms found']	4.1667	0.26270413398742676
semiconductor	['No synonyms found']	4.083349999999999	0.2856149673461914
cache	['deposit', 'hoard', 'reserve', 'store']	4.1785499999999995	0.265625
brunswick	['No synonyms found']	4.0	0.2903480529785156
bibliographic	['No synonyms found']	4.2857	0.28627681732177734
litigation	['action', 'lawsuit', 'proceeding', 'suit', 'case', 'cause', 'complaint', 'counterclaim', 'countersuit', 'cross action', 'cross-claim']	4.5714	0.26216602325439453
yate	['No synonyms found']	4.4	0.3092968463897705
curriculum	['core', 'class', 'course', 'elective', 'refresher', 'clinic', 'institute', 'seminar', 'survey course', 'minicourse']	3.8571	0.2629721164703369
solicitation	['adjuration', 'appeal', 'conjuration', 'cry', 'desire', 'entreaty', 'petition', 'plea', 'pleading', 'prayer', 'suit', 'suppliance', 'supplication']	4.5	0.26210665702819824
authoritative	['classic', 'classical', 'definitive', 'magisterial']	3.8571	0.2628910541534424
